url,number,title,user,state,assignee,comments,created_at,updated_at,closed_at,body
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/296,296,[Bug]: Volunteer General and Child Assignments Edit mode bug,@{login=jatavor1,closed,@{login=ChristopherWashburn,1,2023-03-31T14:33:23Z,2023-04-11T22:06:11Z,2023-04-11T22:06:11Z,"### What happened?

When in edit mode on each of these pages, the user is able to de select the volunteer. The user can then attempt to save a blank user and crash the application.

### Steps to reproduce the issue

1. Go to volunteers General or Child assignment.
2. Select a Volunteer.
3. Click the ""Edit button"".
4. While in edit mode, de select the Volunteer.
5. Click save.
![VolunteerIssue3-31-2023](https://user-images.githubusercontent.com/79184624/229149409-897ed122-225d-4b66-ac50-31b957a61b16.jpg)


### Expected Result

While in edit mode the system should not allow for the User to switch between volunteers. 

### Actual Result

The system currently allows for the User to select a different volunteer while in ""edit mode"". Check volunteers financials page.

### Relevant log output

```shell
System.NullReferenceException: 'Object reference not set to an instance of an object.'
```


### Environment

_No response_

### Additional Information

_No response_"
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/295,295,Allow nullable dates in AnnualChecks and OneTimeChecks.,@{login=PotatoDotJar,closed,#VALUE!,0,2023-03-30T22:15:12Z,2023-03-30T23:02:15Z,2023-03-30T23:02:12Z,"I was informed by @turtlesmew that AnnualChecks and OneTimeChecks need to have nullable DateTimes. If a DateTime is null, it means that Volunteer does not have those requirements met.

**This requires a `Update-Database` command to run. It should not affect any code in master.**"
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/294,294,Chippi print button is gucci,@{login=AJChippi,closed,#VALUE!,1,2023-03-30T05:19:35Z,2023-04-05T23:32:53Z,2023-04-05T23:32:53Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/293,293,"Finished report builder, for now.",@{login=loesel19,closed,#VALUE!,0,2023-03-30T03:34:47Z,2023-03-30T03:46:36Z,2023-03-30T03:46:36Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/292,292,Maddocks volunteer financials final,@{login=jon-maddocks,closed,#VALUE!,0,2023-03-30T00:21:41Z,2023-03-30T03:33:55Z,2023-03-30T03:33:55Z,#NAME?
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/291,291,Johnson maddocks admin page,@{login=tsjohnson,closed,@{login=jon-maddocks,4,2023-03-29T20:16:41Z,2023-04-01T02:42:38Z,2023-04-01T02:42:38Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/290,290,Kiefer nathan user backend,@{login=nlvansne,closed,#VALUE!,0,2023-03-29T01:39:34Z,2023-03-29T16:07:45Z,2023-03-29T16:07:45Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/289,289,Nathan finalize entity data layer,@{login=nlvansne,closed,#VALUE!,0,2023-03-29T00:43:12Z,2023-03-29T00:47:32Z,2023-03-29T00:47:31Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/288,288,T moody activity and volunteer info touch ups,@{login=T-Moody,closed,#VALUE!,0,2023-03-28T23:21:40Z,2023-03-29T00:36:09Z,2023-03-29T00:36:09Z,"Touched up the activity log and volunteer info pages. They now have gowls to show that records have been saved.
Also fixed a couple of bugs."
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/287,287,PushTemporaryInfo *fix,@{login=loesel19,closed,#VALUE!,0,2023-03-28T22:06:22Z,2023-03-29T00:22:35Z,2023-03-29T00:22:35Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/286,286,Merge Report builder,@{login=loesel19,closed,#VALUE!,0,2023-03-28T16:05:01Z,2023-03-28T16:06:08Z,2023-03-28T16:06:08Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/285,285,Kiefer schools per school backend,@{login=Wingstrike7,closed,#VALUE!,0,2023-03-28T15:33:00Z,2023-03-31T17:57:35Z,2023-03-31T17:57:35Z,There may be some collision with what chippi and I did - It sounds like he also messed with the addnewschools page a little. I changed the Front End of both the Add New Schools and Edit Schools pages slightly - if you use his copy it may break the program in the demo as some fields have been added/changed
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/284,284,Chippi fixed phone number,@{login=AJChippi,closed,#VALUE!,0,2023-03-28T14:59:29Z,2023-03-28T15:35:59Z,2023-03-28T15:35:59Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/283,283,Washburn Volunteer Child Assignments,@{login=ChristopherWashburn,closed,#VALUE!,0,2023-03-28T14:05:23Z,2023-03-28T15:53:03Z,2023-03-28T15:53:02Z,pushing child assignments tab for demo with Terra.
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/282,282,Breuss finishing up meal and transport page,@{login=bmbreuss,closed,#VALUE!,0,2023-03-28T12:49:32Z,2023-03-28T15:26:55Z,2023-03-28T15:26:55Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/281,281,Taub maddocks volunteer demographics,@{login=rtaub,closed,#VALUE!,0,2023-03-28T08:06:26Z,2023-03-28T15:24:06Z,2023-03-28T15:24:06Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/280,280,[PR for Demo] - Volunteer General,@{login=turtlesmew,closed,#VALUE!,1,2023-03-28T07:38:38Z,2023-03-28T15:10:46Z,2023-03-28T15:10:46Z,"What's Changed/Added:
- Changed the overall layout of Volunteer General: Moved Annual Checks and Temporary Information into one column and wrapped them in expanders to save overall space
- Implemented scrollable features to combat overflow issues
- Implemented Temporary Information
- Repaired all Get and Push database calls (no more VS yelling about possible null references)
- Added additional address textboxes to show the needed info to create an address

What's Missing:
- Adding a Volunteer is not implemented
- Deleting a Volunteer is not implemented
- Validation

Known Bug/Issues:
- On load, no volunteer is selected and the start date initializes to the current date
![image](https://user-images.githubusercontent.com/70655911/228162125-5e9ab550-eb94-4d56-8436-057f4c26f0b5.png)

Possible Fix:
- Initializing the first volunteer entry on page initialization
![image](https://user-images.githubusercontent.com/70655911/228162319-399ce362-1b66-4162-b0d1-c26afbe6dd9b.png)

"
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/279,279,Updated login images and styles and min window width and height.,@{login=PotatoDotJar,closed,#VALUE!,0,2023-03-28T07:24:00Z,2023-03-28T14:54:30Z,2023-03-28T14:54:30Z,"* Updated login page images and colors to match Figma design.
* Set min width and height for window to ensure content is always shown on the screen."
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/278,278,Mortensen pto backend stuff,@{login=Tvlobster,closed,#VALUE!,0,2023-03-28T04:57:56Z,2023-03-28T14:51:43Z,2023-03-28T14:51:43Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/277,277,T moody volunteer info page,@{login=T-Moody,closed,#VALUE!,0,2023-03-28T03:13:30Z,2023-03-28T14:33:42Z,2023-03-28T14:33:41Z,"Worked on the volunteer info report page. I didn't have time to implement the reason separated logic before the demo.
I also touched up the activity log page.
![image](https://user-images.githubusercontent.com/69010221/228122640-5d8f42b4-749d-4b5e-9fe6-499c7ca253e6.png)
![image](https://user-images.githubusercontent.com/69010221/228122705-ad9d5805-0d37-4395-9dde-c0b7ecd13c70.png)

"
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/276,276,Updated the size of Preset,@{login=nlvansne,closed,#VALUE!,0,2023-03-28T02:25:42Z,2023-03-28T02:30:10Z,2023-03-28T02:30:10Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/275,275,[Bug]: Alphabetical Order Button Not Functioning in Reports Annual Check,@{login=rakibulll,closed,@{login=jkruskie,2,2023-03-28T00:53:36Z,2023-04-13T13:40:31Z,2023-04-13T13:40:31Z,"### What happened?

The alphabetical order button Reports / Annual Check page is not functioning when clicked, causing the list not to sort alphabetically.
![image](https://user-images.githubusercontent.com/59486222/228098937-cb2390d5-32b6-4b2e-b3c1-d0955c8dedc6.png)

### Steps to reproduce the issue

1. Navigate to the Reports page.
2. Navigate to the Annual Check section.
3. Navigate to the section where the alphabetical order button is located
4. Click on the alphabetical order button

### Expected Result

The list should be sorted alphabetically according to the chosen criteria.

### Actual Result

The list remains in its original order, and the alphabetical order button fails to sort the list.

### Relevant log output

```shell
There are no relevant log outputs related to this issue at this time.
```


### Environment

Windows 11

### Additional Information

This bug is reproducible on different devices, and it persists even after restarting the program."
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/274,274,Kiefer nathan user backend,@{login=nlvansne,closed,#VALUE!,1,2023-03-27T23:53:18Z,2023-03-28T14:03:29Z,2023-03-28T14:03:29Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/273,273,Nathan finalize entity data layer,@{login=nlvansne,closed,#VALUE!,0,2023-03-27T23:35:11Z,2023-03-28T00:06:49Z,2023-03-28T00:06:48Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/272,272,[OS]Windows 11 Install,@{login=jkruskie,closed,#VALUE!,0,2023-03-27T20:38:43Z,2023-04-08T00:28:27Z,2023-04-08T00:28:27Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/271,271,[OS]Windows 10 Install,@{login=jkruskie,closed,#VALUE!,0,2023-03-27T20:38:06Z,2023-04-08T00:28:30Z,2023-04-08T00:28:30Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/270,270,[OS]Windows 8 Install,@{login=jkruskie,open,@{login=jkruskie,0,2023-03-27T20:33:46Z,2023-03-27T20:37:43Z,,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/269,269,[OS]Windows 7 Install,@{login=jkruskie,open,@{login=BigReadBear,1,2023-03-27T20:32:10Z,2023-03-28T22:50:54Z,,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/268,268,[Reports][Volunteer Info] Test volunteer information report generation and accuracy.,@{login=jkruskie,closed,@{login=jkruskie,5,2023-03-27T20:26:39Z,2023-04-08T00:22:40Z,2023-04-08T00:22:40Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/267,267,[Reports][Annual Check] Test annual check report generation and accuracy.,@{login=jkruskie,open,@{login=jkruskie,5,2023-03-27T20:26:18Z,2023-04-08T05:37:08Z,,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/266,266,"[Reports][Report Builder] Test custom report creation, editing, and export.",@{login=jkruskie,closed,@{login=nickburger1,5,2023-03-27T20:25:54Z,2023-04-06T15:09:35Z,2023-04-06T15:09:35Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/265,265,"[Users] Test CRUD operations, user roles and permissions, and authentication.",@{login=jkruskie,closed,@{login=nickburger1,1,2023-03-27T20:25:12Z,2023-04-06T15:17:54Z,2023-04-06T15:17:54Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/264,264,[Finance][Fiscal Year and Grant Year] Test switching between fiscal years and grant years.,@{login=jkruskie,open,@{login=loesel19,4,2023-03-27T20:24:30Z,2023-04-10T12:27:33Z,,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/263,263,"[Finance][PTO] Test PTO financial data entry, calculations, and reporting.",@{login=jkruskie,open,@{login=jkruskie,0,2023-03-27T20:23:18Z,2023-03-27T20:23:22Z,,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/262,262,[Finance][Mean and Transportation] Test expense calculations and data validation.,@{login=jkruskie,open,@{login=jkruskie,0,2023-03-27T20:22:41Z,2023-03-27T20:22:45Z,,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/261,261,"[Finance][General] Test financial overview, summary, and data export.",@{login=jkruskie,closed,@{login=jkruskie,0,2023-03-27T20:22:16Z,2023-04-09T14:08:10Z,2023-04-09T14:08:10Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/260,260,[Schools][Per School] Test school-specific data display and navigation.,@{login=jkruskie,closed,@{login=jkruskie,0,2023-03-27T20:21:19Z,2023-04-08T00:28:34Z,2023-04-08T00:28:34Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/259,259,"[Schools][All Schools] Test CRUD operations, data validation, and search functionality.",@{login=jkruskie,closed,@{login=jkruskie,0,2023-03-27T20:20:51Z,2023-04-08T00:28:37Z,2023-04-08T00:28:37Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/258,258,[Volunteers][Activity Log] Test activity log accuracy and filtering.,@{login=jkruskie,closed,#VALUE!,1,2023-03-27T20:20:14Z,2023-04-09T00:36:44Z,2023-04-09T00:36:44Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/257,257,"[Volunteers][Child Assignments] Test child assignment creation, modification, and removal.",@{login=jkruskie,open,@{login=nickburger1,1,2023-03-27T20:19:46Z,2023-03-30T16:19:43Z,,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/256,256,"[Volunteers][Financials] Test financial data entry, calculations, and reporting.",@{login=jkruskie,closed,#VALUE!,1,2023-03-27T20:19:24Z,2023-04-09T00:36:50Z,2023-04-09T00:36:50Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/255,255,[Volunteers][Demographics] Test demographic data accuracy.,@{login=jkruskie,open,@{login=jkruskie,2,2023-03-27T20:19:02Z,2023-04-13T13:34:03Z,,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/254,254,"[Volunteers][General] Test CRUD operations, data validation, and search functionality.",@{login=jkruskie,open,@{login=jkruskie,2,2023-03-27T20:18:21Z,2023-04-09T11:38:12Z,,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/253,253,Screen Reader Testing,@{login=jkruskie,closed,@{login=jkruskie,3,2023-03-27T20:17:15Z,2023-04-06T15:16:47Z,2023-04-06T15:16:47Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/252,252,Hardware Specification Testing,@{login=jkruskie,closed,@{login=jkruskie,2,2023-03-27T20:14:17Z,2023-04-06T15:17:26Z,2023-04-06T15:17:26Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/251,251,[Bug]: Able to get into System Without Email,@{login=nickburger1,closed,@{login=loesel19,2,2023-03-27T13:59:19Z,2023-04-07T04:58:36Z,2023-04-07T04:58:36Z,"### What happened?

When logging in, if you click the ""eye"" button after typing your password, when you log out both your email and password will still be displayed (Issue 1).

Secondly, from this state you can remove the email and click enter and will be let back into the system as the previously logged in user (issue 2)

### Steps to reproduce the issue

Fill in credentials -> click ""eye"" button before logging in -> log in -> logout -> remove email -> click enter to log in

 Fill in credentials:
![image](https://user-images.githubusercontent.com/71349201/227960717-39267427-f253-40de-b21d-933b064ea676.png)

Click ""eye"" button:
![image](https://user-images.githubusercontent.com/71349201/227958911-bd4b8621-95ed-4cce-9ff9-0cf9003e7c58.png)

log in:
![image](https://user-images.githubusercontent.com/71349201/227959393-d50d60c8-5bb0-4287-9fb1-7cb1f0fec2af.png)

Logout: (Note how the previous users creds are still displayed)
![image](https://user-images.githubusercontent.com/71349201/227959624-6837db50-9311-450a-8cf1-457151f72cf2.png)

Remove Email:
![image](https://user-images.githubusercontent.com/71349201/227959954-00c46869-65f8-4a23-b75c-30dd1f2d7fb0.png)

Log back in:
![image](https://user-images.githubusercontent.com/71349201/227960164-2350d782-e110-47a5-8b75-fb053993cea6.png)


### Expected Result

Should not be able to log back in without an email, and should once logged out, previous users credentials should not be visible

### Actual Result

n/a

### Relevant log output

```shell
n/a
```


### Environment

Windows 11, Visual Studio Enterprise 2022

### Additional Information

Note: This only happens when the password is displayed as plain text before log in, when password is kept hidden the system functions properly"
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/250,250,[Bug]: De-selecting Volunteer Crashes System,@{login=nickburger1,closed,@{login=loesel19,1,2023-03-27T13:23:08Z,2023-04-07T04:24:49Z,2023-04-07T04:24:48Z,"### What happened?

On Demographics page:  after selecting a volunteer, de-select that volunteer by either clicking the red 'x' button on the drop down list or by manually highlighting the selected name and hitting backspace will cause the system to crash.



### Steps to reproduce the issue

Demographics page -> select volunteer -> de-select volunteer -> System crashes

### Expected Result

Previously selected volunteer's information should be removed from screen

### Actual Result

system crashes

### Relevant log output

```shell
System.Windows.Controls.Primitives.Selector.SelectedItem.get returned null.
```


### Environment

Windows 11, Visual Studio Enterprise 2022

### Additional Information

_No response_"
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/249,249,Nathan home page fix graphs,@{login=nlvansne,closed,#VALUE!,1,2023-03-27T06:37:51Z,2023-03-27T22:27:08Z,2023-03-27T16:20:52Z,Fixed pie chart and created logic for debug bypass login
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/248,248,Review Volunteers Finance Page,@{login=loesel19,open,#VALUE!,2,2023-03-27T03:13:56Z,2023-03-27T19:56:00Z,,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/247,247,Maddocks volunteer financials final,@{login=jon-maddocks,closed,#VALUE!,2,2023-03-26T23:17:24Z,2023-03-27T03:12:27Z,2023-03-27T03:12:27Z,"-PR for prototype day
-Checklist completed.
-May need more validation on the provider end."
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/246,246,Review Pub/Sub Partial Implementation,@{login=jkruskie,closed,#VALUE!,3,2023-03-26T21:19:55Z,2023-04-06T15:17:47Z,2023-04-06T15:17:47Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/245,245,Review Entity Layer Commenting,@{login=jkruskie,closed,@{login=jkruskie,2,2023-03-26T21:16:28Z,2023-04-06T15:17:39Z,2023-04-06T15:17:39Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/244,244,Verify OS List / Bare Install,@{login=jkruskie,closed,@{login=jkruskie,4,2023-03-26T21:13:52Z,2023-04-08T00:28:47Z,2023-04-08T00:28:47Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/243,243,Test Publishing Application,@{login=jkruskie,closed,@{login=jkruskie,3,2023-03-26T21:12:01Z,2023-04-06T15:17:35Z,2023-04-06T15:17:35Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/242,242,Verify Tab Order,@{login=jkruskie,open,#VALUE!,3,2023-03-26T21:08:18Z,2023-04-01T01:33:42Z,,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/241,241,Volunteer Activity Log change how editing works,@{login=jkruskie,closed,#VALUE!,1,2023-03-26T21:07:35Z,2023-04-06T15:16:55Z,2023-04-06T15:16:55Z,"Original Assignee **Tyler**
Original Assignment date **3/14/2023**

1. display a message when trying to edit an activity log item with no volunteer selected or no item in the datagrid selected


![Image](https://user-images.githubusercontent.com/56932273/225169982-b319c441-45e3-40a5-9b00-3bed881cfd36.png)

"
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/240,240,Review Authentication Pages,@{login=jkruskie,closed,#VALUE!,4,2023-03-26T20:59:07Z,2023-04-09T17:10:56Z,2023-04-09T17:10:55Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/239,239,Test Login/Authentication,@{login=jkruskie,open,@{login=jkruskie,6,2023-03-26T20:56:24Z,2023-04-13T15:39:41Z,,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/238,238,Added hide/show of admin-only page navigation,@{login=PotatoDotJar,closed,#VALUE!,1,2023-03-26T16:28:52Z,2023-03-27T01:14:48Z,2023-03-27T01:14:47Z,"Users navigation button (planned to be called ""Admin"") will only show and allow navigation to if the logged in user is an admin."
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/237,237,Updated Entities to add nulls where column isn't required,@{login=nlvansne,closed,#VALUE!,0,2023-03-26T03:37:22Z,2023-03-26T04:06:46Z,2023-03-26T04:06:46Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/236,236,Deleted Fakers,@{login=nlvansne,closed,#VALUE!,0,2023-03-26T01:01:21Z,2023-03-26T04:07:38Z,2023-03-26T04:07:38Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/235,235,Only initialize singletons when they are needed at runtime,@{login=PotatoDotJar,closed,#VALUE!,0,2023-03-26T00:56:05Z,2023-03-26T04:25:15Z,2023-03-26T04:25:14Z,"This should cut down on the application start time. The singletons are only initialized when the user navigates to a page/view where they are needed instead of all at once on startup.

**NOTE:** This PR should be merged after #234."
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/234,234,Implemented Login page/process,@{login=PotatoDotJar,closed,#VALUE!,1,2023-03-26T00:30:43Z,2023-03-26T04:24:21Z,2023-03-26T04:24:21Z,First pass of the login page is done. I think most of the styling is good. I did the best I could with the validation (password fields don't allow for view model validation). Please let me know if anything seems like it might cause issues or if I got any styles wrong.
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/233,233,Nathan finalize entity data layer,@{login=nlvansne,closed,#VALUE!,0,2023-03-26T00:03:15Z,2023-03-26T00:09:33Z,2023-03-26T00:09:32Z,
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/232,232,[Bug]: Application Crash Upon Saving Empty Volunteer in General Tab,@{login=rakibulll,closed,@{login=loesel19,2,2023-03-24T17:24:05Z,2023-04-07T03:50:16Z,2023-04-07T03:50:16Z,"### What happened?

After inputting blank user input in the edit mode and attempting to save it, the application completely crashes.

### Steps to reproduce the issue

- Open the application and navigate to the ""Volunteers"" tab and then navigate the ""General"" tab.
- Click on the ""Edit"" button to make changes to the information.
- Leave the ""Volunteer Name"" field blank.
- Make any other desired changes to the information.
- Click on the ""Save"" button to save the changes.
- The application crashes and an error message appears.to 

### Expected Result

If the ""Volunteer Name"" field is left blank when attempting to save changes in the ""General"" tab, the application should display an alert or warning message stating that the field is required and cannot be left empty. The user should be prompted to enter a volunteer name before they can successfully save the changes. This would prevent the application from crashing and provide a better user experience.

### Actual Result

When attempting to save changes in the ""General"" tab without selecting a volunteer name, the application encounters a System.NullReferenceException error. The error message states that an object reference was not set to an instance of an object. The error occurs in the VolunteerGeneral.xaml.cs file at line 60, specifically in the btnFinish_Click() method. This means that there is a programming error in the code that is causing the application to crash.

### Relevant log output

```shell
System.NullReferenceException
  HResult=0x80004003
  Message=Object reference not set to an instance of an object.
  Source=System.Private.CoreLib
  StackTrace:
   at System.Runtime.CompilerServices.CastHelpers.Unbox(Void* toTypeHnd, Object obj)
   at C_FGMS.UI.VolunteerGeneral.btnFinish_Click(Object sender, RoutedEventArgs e) in C:\Users\rakib\Capstone-FGMS\FGMS\C_FGMS.UI\VolunteerGeneral.xaml.cs:line 60
```


### Environment

Windows 11

### Additional Information

_No response_"
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/231,231,[Bug]: System Crashes When A Long Email Is Entered For A User,@{login=mmsimsac,closed,@{login=PotatoDotJar,1,2023-03-24T06:55:59Z,2023-04-09T17:22:59Z,2023-04-09T17:22:14Z,"### What happened?

The System Crashed when entering a large email string for a user.

![image](https://user-images.githubusercontent.com/81314955/227447043-3a7db672-50c9-4ff7-a187-93fc19c57fff.png)


### Steps to reproduce the issue

Edit a user and enter in a very long email.
(ex:'Jack@gmail.commmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm')
Press Save

### Expected Result

An error message that states the email entered was too long.

### Actual Result

System Crashes

### Relevant log output

```shell
Microsoft.EntityFrameworkCore.Update: Error: An exception occurred in the database while saving changes for context type 'A_FGMS.DataLayer.ApplicationDbContext'.
Microsoft.EntityFrameworkCore.DbUpdateException: An error occurred while saving the entity changes. See the inner exception for details.
 ---> Microsoft.Data.SqlClient.SqlException (0x80131904): String or binary data would be truncated in table 'FGMS_Data.dbo.Users', column 'Email'. Truncated value: 'Jack@gmail.commmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm'.
The statement has been terminated.
```


### Environment

Windows 11, Visual Studio Enterprise 2022

### Additional Information

_No response_"
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/230,230,[Bug]: System Crashes When Entering A Long Name For A User,@{login=mmsimsac,closed,@{login=PotatoDotJar,1,2023-03-24T06:47:34Z,2023-04-09T17:24:58Z,2023-04-09T17:24:58Z,"### What happened?

When a name is entered for a user that is too long, the system crashes.

![image](https://user-images.githubusercontent.com/81314955/227445676-5545d085-f945-4e5a-a6f1-b861a99b877c.png)


### Steps to reproduce the issue

Edit any user and change the name to anything very long (ex:'Jackkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk')
Click Save

### Expected Result

An error message that says the name is too long

### Actual Result

System crashes

### Relevant log output

```shell
Microsoft.EntityFrameworkCore.DbUpdateException: An error occurred while saving the entity changes. See the inner exception for details.
 ---> Microsoft.Data.SqlClient.SqlException (0x80131904): String or binary data would be truncated in table 'FGMS_Data.dbo.Users', column 'Name'. Truncated value: 'Jackkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk'.
The statement has been terminated.
```


### Environment

Windows 11, Visual Studio Enterprise 2022

### Additional Information

_No response_"
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/229,229,[Bug]: System Crashes When Connection Lost,@{login=mmsimsac,closed,@{login=jkruskie,3,2023-03-24T06:36:09Z,2023-04-13T14:13:15Z,2023-04-13T14:13:15Z,"### What happened?

The System freezes and crashes when connection is lost to the database while the System is running.

![image](https://user-images.githubusercontent.com/81314955/227443466-12d6d168-5805-4889-880b-e12c113c74fe.png)


### Steps to reproduce the issue

Disconnect from wired connection / Wi-Fi while the application is running and attempt to do an action that requires a database call. In my case, I tried to edit a user.

### Expected Result

A notification stating that connection to the database has been lost.

### Actual Result

System Crashes

### Relevant log output

```shell
Error Number:11001,State:0,Class:20
Exception thrown: 'Microsoft.Data.SqlClient.SqlException' in Microsoft.EntityFrameworkCore.Relational.dll
An unhandled exception of type 'Microsoft.Data.SqlClient.SqlException' occurred in Microsoft.EntityFrameworkCore.Relational.dll
A network-related or instance-specific error occurred while establishing a connection to SQL Server. The server was not found or was not accessible.
```


### Environment

Windows 11, Visual Studio Enterprise 2022

### Additional Information

_No response_"
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/228,228,[Bug]: System Fails To Launch With No Network Connection,@{login=mmsimsac,closed,@{login=loesel19,1,2023-03-24T06:25:10Z,2023-04-04T17:06:52Z,2023-04-04T17:06:51Z,"### What happened?

When attempting to launch the app with no network connection, it crashes.
![image](https://user-images.githubusercontent.com/81314955/227441057-f29a0f39-e1ce-40c4-a237-3824ab835d95.png)


### Steps to reproduce the issue

Disconnect wired connection and/or turn off Wi-Fi on your device and attempt to start the system.

### Expected Result

System starting with a notification that the system is not online / attached to a database.

### Actual Result

System fails to start / crashes

### Relevant log output

```shell
Exception thrown: 'Microsoft.Data.SqlClient.SqlException' in Microsoft.EntityFrameworkCore.SqlServer.dll
Exception thrown: 'System.Exception' in C_FGMS.UI.dll
An exception of type 'System.Exception' occurred in C_FGMS.UI.dll but was not handled in user code
Error occurred when seeding the database.
```


### Environment

Windows 11, Visual Studio Enterprise 2022

### Additional Information

_No response_"
https://api.github.com/repos/CSCapstone23/Capstone-FGMS/issues/227,227,Work on Finance General Tab,@{login=loesel19,closed,#VALUE!,0,2023-03-23T20:44:17Z,2023-03-23T20:58:01Z,2023-03-23T20:58:00Z,
